appointment_id,customer_id,staff_name,service_id,week_start,appointment_start,appointment_end,booking_created_at,status,cancelled_at,completed_at,booked_duration_minutes,quoted_service_amount_aud,service_revenue_aud,discount_amount_aud,booking_channel,is_new_customer_at_booking
A00613,C0359,Sarah,SV03,11/5/2026,2026-05-11T14:00:00,2026-05-11T15:00:00,2026-04-29T12:00:00,cancelled,2026-05-03T12:00:00,,60,100,0,0,In salon,TRUE
A00614,C0243,Sarah,SV01,18/5/2026,2026-05-22T14:30:00,2026-05-22T15:00:00,2026-05-04T09:30:00,completed,,2026-05-22T15:00:00,30,40,40,0,Online,FALSE
A00615,C0257,Sam,SV01,18/5/2026,2026-05-18T16:30:00,2026-05-18T17:00:00,2026-04-23T15:30:00,completed,,2026-05-18T17:00:00,30,40,40,0,In salon,FALSE
A00616,C0361,Sarah,SV01,18/5/2026,2026-05-20T16:15:00,2026-05-20T16:45:00,2026-04-21T12:15:00,completed,,2026-05-20T16:45:00,30,40,40,0,In salon,TRUE
A00617,C0076,Sarah,SV05,18/5/2026,2026-05-18T14:00:00,2026-05-18T16:30:00,2026-04-18T07:00:00,completed,,2026-05-18T16:30:00,150,325,325,0,Phone,FALSE
A00618,C0362,Sarah,SV01,18/5/2026,2026-05-19T13:30:00,2026-05-19T14:00:00,2026-04-14T08:30:00,completed,,2026-05-19T14:00:00,30,40,40,0,Phone,TRUE
A00619,C0118,Sam,SV01,18/5/2026,2026-05-19T10:15:00,2026-05-19T10:45:00,2026-04-30T06:15:00,completed,,2026-05-19T10:45:00,30,40,40,0,Online,FALSE
A00620,C0116,Matthew,SV03,18/5/2026,2026-05-19T09:00:00,2026-05-19T10:00:00,2026-05-07T06:00:00,completed,,2026-05-19T10:00:00,60,100,100,0,In salon,FALSE
A00621,C0267,Matthew,SV01,18/5/2026,2026-05-19T15:00:00,2026-05-19T15:30:00,2026-04-15T15:00:00,completed,,2026-05-19T15:30:00,30,40,40,0,Online,FALSE
A00622,C0187,Sam,SV03,18/5/2026,2026-05-19T09:15:00,2026-05-19T10:15:00,2026-05-04T08:15:00,completed,,2026-05-19T10:15:00,60,100,100,0,In salon,FALSE
A00623,C0228,Sam,SV01,18/5/2026,2026-05-19T15:45:00,2026-05-19T16:15:00,2026-04-17T14:45:00,completed,,2026-05-19T16:15:00,30,40,40,0,Online,FALSE
A00624,C0363,Sam,SV01,18/5/2026,2026-05-20T09:30:00,2026-05-20T10:00:00,2026-05-04T08:30:00,completed,,2026-05-20T10:00:00,30,40,40,0,Online,TRUE
A00625,C0364,Sarah,SV01,18/5/2026,2026-05-19T09:00:00,2026-05-19T09:30:00,2026-05-01T04:00:00,completed,,2026-05-19T09:30:00,30,40,40,0,Phone,TRUE
A00626,C0141,Sam,SV04,18/5/2026,2026-05-18T10:00:00,2026-05-18T12:00:00,2026-04-28T06:00:00,completed,,2026-05-18T12:00:00,120,240,240,0,Online,FALSE
A00627,C0168,Sam,SV01,18/5/2026,2026-05-19T14:30:00,2026-05-19T15:00:00,2026-04-23T09:30:00,completed,,2026-05-19T15:00:00,30,40,40,0,Phone,FALSE
A00628,C0138,Sam,SV04,18/5/2026,2026-05-18T12:00:00,2026-05-18T14:00:00,2026-04-21T07:00:00,completed,,2026-05-18T14:00:00,120,240,240,0,Phone,FALSE
A00629,C0235,Sarah,SV01,18/5/2026,2026-05-20T15:45:00,2026-05-20T16:15:00,2026-04-17T15:45:00,completed,,2026-05-20T16:15:00,30,40,40,0,Phone,FALSE
A00630,C0264,Matthew,SV01,18/5/2026,2026-05-20T09:15:00,2026-05-20T09:45:00,2026-05-12T04:15:00,completed,,2026-05-20T09:45:00,30,40,40,0,In salon,FALSE
A00631,C0063,Matthew,SV03,18/5/2026,2026-05-18T09:00:00,2026-05-18T10:00:00,2026-05-09T03:00:00,completed,,2026-05-18T10:00:00,60,100,100,0,In salon,FALSE
A00632,C0084,Sarah,SV04,18/5/2026,2026-05-19T10:30:00,2026-05-19T12:30:00,2026-04-20T05:30:00,completed,,2026-05-19T12:30:00,120,240,240,0,Phone,FALSE
A00633,C0087,Matthew,SV01,18/5/2026,2026-05-22T14:30:00,2026-05-22T15:00:00,2026-05-05T07:30:00,completed,,2026-05-22T15:00:00,30,40,40,0,Online,FALSE
A00634,C0365,Sam,SV03,18/5/2026,2026-05-18T09:00:00,2026-05-18T10:00:00,2026-04-17T02:00:00,completed,,2026-05-18T10:00:00,60,100,100,0,In salon,TRUE
A00635,C0366,Matthew,SV01,18/5/2026,2026-05-19T10:00:00,2026-05-19T10:30:00,2026-04-26T05:00:00,completed,,2026-05-19T10:30:00,30,40,40,0,In salon,TRUE
A00636,C0269,Sarah,SV01,18/5/2026,2026-05-19T16:30:00,2026-05-19T17:00:00,2026-04-14T16:30:00,completed,,2026-05-19T17:00:00,30,40,40,0,Online,FALSE
A00637,C0275,Sam,SV01,18/5/2026,2026-05-19T13:00:00,2026-05-19T13:30:00,2026-04-20T11:00:00,completed,,2026-05-19T13:30:00,30,40,40,0,Phone,FALSE
A00638,C0248,Sarah,SV03,18/5/2026,2026-05-18T09:00:00,2026-05-18T10:00:00,2026-04-15T03:00:00,completed,,2026-05-18T10:00:00,60,100,100,0,Phone,FALSE
A00639,C0367,Sam,SV05,18/5/2026,2026-05-22T09:00:00,2026-05-22T11:30:00,2026-05-01T02:00:00,completed,,2026-05-22T11:30:00,150,325,325,0,Online,TRUE
A00640,C0368,Sam,SV02,18/5/2026,2026-05-19T10:45:00,2026-05-19T11:30:00,2026-04-21T05:45:00,completed,,2026-05-19T11:30:00,45,60,60,0,Online,TRUE
A00641,C0249,Matthew,SV01,18/5/2026,2026-05-19T10:30:00,2026-05-19T11:00:00,2026-04-18T09:30:00,completed,,2026-05-19T11:00:00,30,40,40,0,Phone,FALSE
A00642,C0181,Sam,SV05,18/5/2026,2026-05-18T14:00:00,2026-05-18T16:30:00,2026-04-20T06:00:00,completed,,2026-05-18T16:30:00,150,325,325,0,In salon,FALSE
A00643,C0369,Sam,SV01,18/5/2026,2026-05-22T11:30:00,2026-05-22T12:00:00,2026-05-05T05:30:00,completed,,2026-05-22T12:00:00,30,40,40,0,In salon,TRUE
A00644,C0370,Sarah,SV04,18/5/2026,2026-05-18T10:00:00,2026-05-18T12:00:00,2026-05-04T06:00:00,completed,,2026-05-18T12:00:00,120,240,240,0,In salon,TRUE
A00645,C0244,Sarah,SV02,18/5/2026,2026-05-19T14:00:00,2026-05-19T14:45:00,2026-04-24T09:00:00,completed,,2026-05-19T14:45:00,45,60,60,0,In salon,FALSE
A00646,C0191,Sarah,SV02,18/5/2026,2026-05-19T14:45:00,2026-05-19T15:30:00,2026-05-07T09:45:00,completed,,2026-05-19T15:30:00,45,60,60,0,In salon,FALSE
A00647,C0029,Sam,SV01,18/5/2026,2026-05-20T09:00:00,2026-05-20T09:30:00,2026-04-21T09:00:00,completed,,2026-05-20T09:30:00,30,40,40,0,Phone,FALSE
A00648,C0371,Matthew,SV01,18/5/2026,2026-05-19T11:45:00,2026-05-19T12:15:00,2026-05-07T08:45:00,completed,,2026-05-19T12:15:00,30,40,40,0,Phone,TRUE
A00649,C0258,Matthew,SV05,18/5/2026,2026-05-22T09:00:00,2026-05-22T11:30:00,2026-05-01T03:00:00,completed,,2026-05-22T11:30:00,150,325,325,0,In salon,FALSE
A00650,C0042,Sarah,SV04,18/5/2026,2026-05-18T12:00:00,2026-05-18T14:00:00,2026-04-15T05:00:00,completed,,2026-05-18T14:00:00,120,240,240,0,Online,FALSE
A00651,C0272,Sam,SV06,18/5/2026,2026-05-22T12:00:00,2026-05-22T15:00:00,2026-05-08T04:00:00,completed,,2026-05-22T15:00:00,180,390,390,0,Phone,FALSE
A00652,C0372,Matthew,SV04,18/5/2026,2026-05-18T12:30:00,2026-05-18T14:30:00,2026-04-20T08:30:00,completed,,2026-05-18T14:30:00,120,240,240,0,In salon,TRUE
A00653,C0373,Sarah,SV01,18/5/2026,2026-05-19T13:00:00,2026-05-19T13:30:00,2026-05-10T07:00:00,completed,,2026-05-19T13:30:00,30,40,40,0,Phone,TRUE
A00654,C0089,Sarah,SV05,18/5/2026,2026-05-22T09:00:00,2026-05-22T11:30:00,2026-05-07T09:00:00,completed,,2026-05-22T11:30:00,150,325,325,0,Phone,FALSE
A00655,C0216,Matthew,SV05,18/5/2026,2026-05-18T10:00:00,2026-05-18T12:30:00,2026-04-22T04:00:00,completed,,2026-05-18T12:30:00,150,325,325,0,Phone,FALSE
A00656,C0142,Sam,SV03,18/5/2026,2026-05-19T12:00:00,2026-05-19T13:00:00,2026-05-06T04:00:00,completed,,2026-05-19T13:00:00,60,100,100,0,In salon,FALSE
A00657,C0094,Matthew,SV04,18/5/2026,2026-05-18T15:00:00,2026-05-18T17:00:00,2026-04-22T11:00:00,completed,,2026-05-18T17:00:00,120,240,240,0,In salon,FALSE
A00658,C0374,Sarah,SV03,18/5/2026,2026-05-19T09:30:00,2026-05-19T10:30:00,2026-05-06T05:30:00,completed,,2026-05-19T10:30:00,60,100,100,0,In salon,TRUE
A00659,C0052,Matthew,SV01,18/5/2026,2026-05-19T15:30:00,2026-05-19T16:00:00,2026-04-28T15:30:00,completed,,2026-05-19T16:00:00,30,40,40,0,In salon,FALSE
A00660,C0260,Sam,SV03,18/5/2026,2026-05-19T13:30:00,2026-05-19T14:30:00,2026-04-28T06:30:00,completed,,2026-05-19T14:30:00,60,100,100,0,In salon,FALSE
A00661,C0375,Sarah,SV01,18/5/2026,2026-05-18T16:30:00,2026-05-18T17:00:00,2026-05-04T08:30:00,completed,,2026-05-18T17:00:00,30,40,40,0,Phone,TRUE
A00662,C0279,Matthew,SV02,18/5/2026,2026-05-19T16:00:00,2026-05-19T16:45:00,2026-04-22T11:00:00,completed,,2026-05-19T16:45:00,45,60,60,0,Online,FALSE
A00663,C0268,Sam,SV02,18/5/2026,2026-05-19T16:15:00,2026-05-19T17:00:00,2026-04-29T09:15:00,completed,,2026-05-19T17:00:00,45,60,60,0,In salon,FALSE
A00664,C0077,Matthew,SV02,18/5/2026,2026-05-19T12:15:00,2026-05-19T13:00:00,2026-04-23T12:15:00,completed,,2026-05-19T13:00:00,45,60,60,0,Online,FALSE
A00665,C0199,Sarah,SV03,18/5/2026,2026-05-19T15:30:00,2026-05-19T16:30:00,2026-05-04T11:30:00,completed,,2026-05-19T16:30:00,60,100,100,0,Phone,FALSE
A00666,C0376,Matthew,SV02,18/5/2026,2026-05-19T11:00:00,2026-05-19T11:45:00,2026-05-07T06:00:00,completed,,2026-05-19T11:45:00,45,60,60,0,Online,TRUE
A00667,C0046,Sam,SV01,18/5/2026,2026-05-19T11:30:00,2026-05-19T12:00:00,2026-05-10T06:30:00,completed,,2026-05-19T12:00:00,30,40,40,0,In salon,FALSE
A00668,C0232,Sarah,SV01,18/5/2026,2026-05-19T12:30:00,2026-05-19T13:00:00,2026-04-15T08:30:00,completed,,2026-05-19T13:00:00,30,40,40,0,Phone,FALSE
A00669,C0103,Matthew,SV04,18/5/2026,2026-05-19T13:00:00,2026-05-19T15:00:00,2026-04-20T08:00:00,completed,,2026-05-19T15:00:00,120,240,240,0,Phone,FALSE
A00670,C0051,Matthew,SV01,18/5/2026,2026-05-18T14:30:00,2026-05-18T15:00:00,2026-04-24T07:30:00,completed,,2026-05-18T15:00:00,30,40,40,0,Phone,FALSE
A00671,C0030,Sarah,SV06,18/5/2026,2026-05-22T11:30:00,2026-05-22T14:30:00,2026-05-04T09:30:00,completed,,2026-05-22T14:30:00,180,390,390,0,Phone,FALSE
A00672,C0377,Matthew,SV01,18/5/2026,2026-05-20T09:45:00,2026-05-20T10:15:00,2026-05-01T05:45:00,completed,,2026-05-20T10:15:00,30,40,40,0,In salon,TRUE
A00673,C0112,Sam,SV02,18/5/2026,2026-05-19T15:00:00,2026-05-19T15:45:00,2026-04-24T15:00:00,completed,,2026-05-19T15:45:00,45,60,60,0,Online,FALSE
A00674,C0378,Matthew,SV06,18/5/2026,2026-05-22T11:30:00,2026-05-22T14:30:00,2026-04-29T10:30:00,completed,,2026-05-22T14:30:00,180,390,390,0,Online,TRUE
A00675,C0279,Matthew,SV02,18/5/2026,2026-05-19T16:00:00,2026-05-19T16:45:00,2026-05-06T12:00:00,cancelled,2026-05-10T12:00:00,,45,60,0,0,Online,FALSE
A00676,C0118,Sam,SV01,18/5/2026,2026-05-19T10:15:00,2026-05-19T10:45:00,2026-05-06T12:00:00,cancelled,2026-05-10T12:00:00,,30,40,0,0,Online,FALSE
A00677,C0228,Sam,SV01,18/5/2026,2026-05-19T15:45:00,2026-05-19T16:15:00,2026-05-06T12:00:00,cancelled,2026-05-10T12:00:00,,30,40,0,0,Online,FALSE
A00678,C0263,Sam,SV02,25/5/2026,2026-05-26T14:15:00,2026-05-26T15:00:00,2026-05-10T09:15:00,completed,,2026-05-26T15:00:00,45,60,60,0,In salon,FALSE
A00679,C0178,Sam,SV01,25/5/2026,2026-05-27T13:15:00,2026-05-27T13:45:00,2026-04-27T13:15:00,completed,,2026-05-27T13:45:00,30,40,40,0,In salon,FALSE
A00680,C0261,Matthew,SV01,25/5/2026,2026-05-29T09:00:00,2026-05-29T09:30:00,2026-05-05T01:00:00,completed,,2026-05-29T09:30:00,30,40,40,0,Online,FALSE
A00681,C0082,Sam,SV06,25/5/2026,2026-05-29T09:00:00,2026-05-29T12:00:00,2026-05-15T01:00:00,completed,,2026-05-29T12:00:00,180,390,390,0,In salon,FALSE
A00682,C0161,Sarah,SV02,25/5/2026,2026-05-26T12:30:00,2026-05-26T13:15:00,2026-04-26T12:30:00,completed,,2026-05-26T13:15:00,45,60,60,0,Phone,FALSE
A00683,C0379,Matthew,SV02,25/5/2026,2026-05-26T12:15:00,2026-05-26T13:00:00,2026-04-23T04:15:00,completed,,2026-05-26T13:00:00,45,60,60,0,Phone,TRUE
A00684,C0167,Sarah,SV01,25/5/2026,2026-05-27T15:30:00,2026-05-27T16:00:00,2026-05-16T07:30:00,completed,,2026-05-27T16:00:00,30,40,40,0,In salon,FALSE
A00685,C0380,Sam,SV01,25/5/2026,2026-05-27T13:45:00,2026-05-27T14:15:00,2026-05-18T08:45:00,completed,,2026-05-27T14:15:00,30,40,40,0,Online,TRUE
A00686,C0131,Matthew,SV04,25/5/2026,2026-05-26T15:00:00,2026-05-26T17:00:00,2026-04-26T07:00:00,completed,,2026-05-26T17:00:00,120,240,240,0,Phone,FALSE
A00687,C0381,Sam,SV01,25/5/2026,2026-05-27T12:15:00,2026-05-27T12:45:00,2026-05-18T07:15:00,completed,,2026-05-27T12:45:00,30,40,40,0,In salon,TRUE
A00688,C0273,Sam,SV05,25/5/2026,2026-05-29T12:00:00,2026-05-29T14:30:00,2026-05-01T04:00:00,completed,,2026-05-29T14:30:00,150,325,325,0,Online,FALSE
A00689,C0271,Sarah,SV02,25/5/2026,2026-05-26T14:15:00,2026-05-26T15:00:00,2026-04-27T08:15:00,completed,,2026-05-26T15:00:00,45,60,60,0,In salon,FALSE
A00690,C0081,Matthew,SV03,25/5/2026,2026-05-26T14:00:00,2026-05-26T15:00:00,2026-05-18T06:00:00,completed,,2026-05-26T15:00:00,60,100,100,0,In salon,FALSE
A00691,C0157,Sam,SV01,25/5/2026,2026-05-27T12:45:00,2026-05-27T13:15:00,2026-05-11T05:45:00,completed,,2026-05-27T13:15:00,30,40,40,0,Phone,FALSE
A00692,C0382,Sarah,SV03,25/5/2026,2026-05-25T16:00:00,2026-05-25T17:00:00,2026-04-20T08:00:00,completed,,2026-05-25T17:00:00,60,100,100,0,In salon,TRUE
A00693,C0383,Sam,SV04,25/5/2026,2026-05-26T11:15:00,2026-05-26T13:15:00,2026-04-27T07:15:00,completed,,2026-05-26T13:15:00,120,240,240,0,Phone,TRUE
A00694,C0165,Matthew,SV01,25/5/2026,2026-05-27T09:30:00,2026-05-27T10:00:00,2026-05-12T01:30:00,completed,,2026-05-27T10:00:00,30,40,40,0,Online,FALSE
A00695,C0185,Sam,SV01,25/5/2026,2026-05-25T16:30:00,2026-05-25T17:00:00,2026-04-20T15:30:00,completed,,2026-05-25T17:00:00,30,40,40,0,In salon,FALSE
A00696,C0064,Sarah,SV04,25/5/2026,2026-05-26T15:00:00,2026-05-26T17:00:00,2026-05-04T07:00:00,completed,,2026-05-26T17:00:00,120,240,240,0,Online,FALSE
A00697,C0265,Sarah,SV01,25/5/2026,2026-05-27T14:00:00,2026-05-27T14:30:00,2026-05-02T07:00:00,completed,,2026-05-27T14:30:00,30,40,40,0,In salon,FALSE
A00698,C0384,Matthew,SV03,25/5/2026,2026-05-26T10:30:00,2026-05-26T11:30:00,2026-05-11T08:30:00,completed,,2026-05-26T11:30:00,60,100,100,0,Phone,TRUE
A00699,C0221,Sarah,SV01,25/5/2026,2026-05-27T14:30:00,2026-05-27T15:00:00,2026-05-04T14:30:00,completed,,2026-05-27T15:00:00,30,40,40,0,Phone,FALSE
A00700,C0385,Sarah,SV02,25/5/2026,2026-05-26T11:00:00,2026-05-26T11:45:00,2026-05-05T08:00:00,completed,,2026-05-26T11:45:00,45,60,60,0,Online,TRUE
A00701,C0386,Sam,SV03,25/5/2026,2026-05-25T15:30:00,2026-05-25T16:30:00,2026-04-25T11:30:00,completed,,2026-05-25T16:30:00,60,100,100,0,Online,TRUE
A00702,C0387,Matthew,SV01,25/5/2026,2026-05-27T11:00:00,2026-05-27T11:30:00,2026-05-13T06:00:00,completed,,2026-05-27T11:30:00,30,40,40,0,Phone,TRUE
A00703,C0078,Sam,SV04,25/5/2026,2026-05-26T15:00:00,2026-05-26T17:00:00,2026-04-25T08:00:00,completed,,2026-05-26T17:00:00,120,240,240,0,Online,FALSE
A00704,C0278,Sarah,SV02,25/5/2026,2026-05-26T11:45:00,2026-05-26T12:30:00,2026-05-04T04:45:00,completed,,2026-05-26T12:30:00,45,60,60,0,In salon,FALSE
A00705,C0214,Sarah,SV04,25/5/2026,2026-05-26T09:00:00,2026-05-26T11:00:00,2026-04-28T05:00:00,completed,,2026-05-26T11:00:00,120,240,240,0,Online,FALSE
A00706,C0266,Sam,SV02,25/5/2026,2026-05-26T10:30:00,2026-05-26T11:15:00,2026-04-24T10:30:00,completed,,2026-05-26T11:15:00,45,60,60,0,Phone,FALSE
A00707,C0388,Matthew,SV04,25/5/2026,2026-05-25T11:00:00,2026-05-25T13:00:00,2026-05-05T09:00:00,completed,,2026-05-25T13:00:00,120,240,240,0,Online,TRUE
A00708,C0389,Matthew,SV02,25/5/2026,2026-05-26T09:45:00,2026-05-26T10:30:00,2026-05-16T01:45:00,completed,,2026-05-26T10:30:00,45,60,60,0,Phone,TRUE
A00709,C0208,Sam,SV02,25/5/2026,2026-05-26T09:45:00,2026-05-26T10:30:00,2026-05-04T09:45:00,completed,,2026-05-26T10:30:00,45,60,60,0,In salon,FALSE
A00710,C0390,Matthew,SV02,25/5/2026,2026-05-26T09:00:00,2026-05-26T09:45:00,2026-05-09T02:00:00,completed,,2026-05-26T09:45:00,45,60,60,0,Online,TRUE
A00711,C0183,Sarah,SV01,25/5/2026,2026-05-29T14:30:00,2026-05-29T15:00:00,2026-04-27T06:30:00,completed,,2026-05-29T15:00:00,30,40,40,0,In salon,FALSE
A00712,C0203,Sam,SV02,25/5/2026,2026-05-26T09:00:00,2026-05-26T09:45:00,2026-05-06T08:00:00,completed,,2026-05-26T09:45:00,45,60,60,0,Online,FALSE
A00713,C0151,Matthew,SV01,25/5/2026,2026-05-27T10:30:00,2026-05-27T11:00:00,2026-04-22T08:30:00,completed,,2026-05-27T11:00:00,30,40,40,0,Phone,FALSE
A00714,C0391,Sarah,SV01,25/5/2026,2026-05-27T13:30:00,2026-05-27T14:00:00,2026-05-01T11:30:00,completed,,2026-05-27T14:00:00,30,40,40,0,In salon,TRUE
A00715,C0071,Matthew,SV04,25/5/2026,2026-05-25T13:00:00,2026-05-25T15:00:00,2026-05-04T06:00:00,completed,,2026-05-25T15:00:00,120,240,240,0,Phone,FALSE
A00716,C0277,Matthew,SV02,25/5/2026,2026-05-26T11:30:00,2026-05-26T12:15:00,2026-05-16T03:30:00,completed,,2026-05-26T12:15:00,45,60,60,0,In salon,FALSE
A00717,C0128,Matthew,SV01,25/5/2026,2026-05-27T12:30:00,2026-05-27T13:00:00,2026-04-24T07:30:00,completed,,2026-05-27T13:00:00,30,40,40,0,In salon,FALSE
A00718,C0136,Sam,SV03,25/5/2026,2026-05-26T13:15:00,2026-05-26T14:15:00,2026-04-24T05:15:00,completed,,2026-05-26T14:15:00,60,100,100,0,Online,FALSE
A00719,C0209,Sam,SV01,25/5/2026,2026-05-27T11:45:00,2026-05-27T12:15:00,2026-05-07T08:45:00,completed,,2026-05-27T12:15:00,30,40,40,0,Phone,FALSE
A00720,C0202,Sarah,SV01,25/5/2026,2026-05-25T13:30:00,2026-05-25T14:00:00,2026-05-04T11:30:00,completed,,2026-05-25T14:00:00,30,40,40,0,Online,FALSE
A00721,C0392,Sarah,SV06,25/5/2026,2026-05-29T09:00:00,2026-05-29T12:00:00,2026-05-11T04:00:00,completed,,2026-05-29T12:00:00,180,390,390,0,In salon,TRUE
A00722,C0144,Sam,SV04,25/5/2026,2026-05-25T11:30:00,2026-05-25T13:30:00,2026-05-02T03:30:00,completed,,2026-05-25T13:30:00,120,240,240,0,Online,FALSE
A00723,C0393,Matthew,SV04,25/5/2026,2026-05-25T09:00:00,2026-05-25T11:00:00,2026-04-21T04:00:00,completed,,2026-05-25T11:00:00,120,240,240,0,Online,TRUE
A00724,C0394,Sarah,SV04,25/5/2026,2026-05-25T11:30:00,2026-05-25T13:30:00,2026-05-13T03:30:00,completed,,2026-05-25T13:30:00,120,240,240,0,Online,TRUE
A00725,C0130,Sarah,SV05,25/5/2026,2026-05-25T09:00:00,2026-05-25T11:30:00,2026-04-22T06:00:00,completed,,2026-05-25T11:30:00,150,325,325,0,Online,FALSE
A00726,C0198,Sarah,SV04,25/5/2026,2026-05-25T14:00:00,2026-05-25T16:00:00,2026-04-21T14:00:00,completed,,2026-05-25T16:00:00,120,240,240,0,In salon,FALSE
A00727,C0174,Sam,SV01,25/5/2026,2026-05-29T14:30:00,2026-05-29T15:00:00,2026-05-06T11:30:00,completed,,2026-05-29T15:00:00,30,40,40,0,Phone,FALSE
A00728,C0143,Matthew,SV06,25/5/2026,2026-05-29T09:30:00,2026-05-29T12:30:00,2026-05-02T06:30:00,completed,,2026-05-29T12:30:00,180,390,390,0,Online,FALSE
A00729,C0395,Sarah,SV03,25/5/2026,2026-05-26T13:15:00,2026-05-26T14:15:00,2026-05-02T11:15:00,completed,,2026-05-26T14:15:00,60,100,100,0,In salon,TRUE
A00730,C0396,Sarah,SV01,25/5/2026,2026-05-27T16:00:00,2026-05-27T16:30:00,2026-05-12T08:00:00,completed,,2026-05-27T16:30:00,30,40,40,0,Online,TRUE
A00731,C0043,Sam,SV05,25/5/2026,2026-05-25T09:00:00,2026-05-25T11:30:00,2026-04-26T04:00:00,completed,,2026-05-25T11:30:00,150,325,325,0,Phone,FALSE
A00732,C0280,Sarah,SV05,25/5/2026,2026-05-29T12:00:00,2026-05-29T14:30:00,2026-05-12T09:00:00,completed,,2026-05-29T14:30:00,150,325,325,0,Online,FALSE
A00733,C0104,Sarah,SV01,25/5/2026,2026-05-27T16:30:00,2026-05-27T17:00:00,2026-04-23T16:30:00,completed,,2026-05-27T17:00:00,30,40,40,0,Phone,FALSE
A00734,C0397,Sarah,SV01,25/5/2026,2026-05-27T15:00:00,2026-05-27T15:30:00,2026-04-30T11:00:00,completed,,2026-05-27T15:30:00,30,40,40,0,Online,TRUE
A00735,C0127,Sam,SV01,25/5/2026,2026-05-27T10:45:00,2026-05-27T11:15:00,2026-04-26T07:45:00,completed,,2026-05-27T11:15:00,30,40,40,0,Phone,FALSE
A00736,C0115,Matthew,SV01,25/5/2026,2026-05-26T13:00:00,2026-05-26T13:30:00,2026-04-22T08:00:00,completed,,2026-05-26T13:30:00,30,40,40,0,Online,FALSE
A00737,C0274,Sam,SV04,25/5/2026,2026-05-25T13:30:00,2026-05-25T15:30:00,2026-04-26T10:30:00,completed,,2026-05-25T15:30:00,120,240,240,0,In salon,FALSE
A00738,C0154,Matthew,SV04,25/5/2026,2026-05-25T15:00:00,2026-05-25T17:00:00,2026-04-22T09:00:00,completed,,2026-05-25T17:00:00,120,240,240,0,Online,FALSE
A00739,C0090,Matthew,SV01,25/5/2026,2026-05-27T11:30:00,2026-05-27T12:00:00,2026-05-16T10:30:00,completed,,2026-05-27T12:00:00,30,40,40,0,Online,FALSE
A00740,C0289,Matthew,SV05,25/5/2026,2026-05-29T12:30:00,2026-05-29T15:00:00,2026-04-28T12:30:00,completed,,2026-05-29T15:00:00,150,325,325,0,Online,FALSE
A00741,C0184,Matthew,SV01,25/5/2026,2026-05-26T13:30:00,2026-05-26T14:00:00,2026-05-13T08:30:00,completed,,2026-05-26T14:00:00,30,40,40,0,Online,FALSE
A00742,C0398,Matthew,SV01,25/5/2026,2026-05-27T12:00:00,2026-05-27T12:30:00,2026-05-03T12:00:00,completed,,2026-05-27T12:30:00,30,40,40,0,In salon,TRUE
A00743,C0270,Sam,SV01,25/5/2026,2026-05-27T11:15:00,2026-05-27T11:45:00,2026-05-12T03:15:00,completed,,2026-05-27T11:45:00,30,40,40,0,Phone,FALSE
A00744,C0189,Matthew,SV01,25/5/2026,2026-05-27T10:00:00,2026-05-27T10:30:00,2026-05-09T05:00:00,completed,,2026-05-27T10:30:00,30,40,40,0,Phone,FALSE
A00745,C0398,Matthew,SV01,25/5/2026,2026-05-27T12:00:00,2026-05-27T12:30:00,2026-05-13T12:00:00,cancelled,2026-05-17T12:00:00,,30,40,0,0,In salon,TRUE
A00746,C0380,Sam,SV01,25/5/2026,2026-05-27T13:45:00,2026-05-27T14:15:00,2026-05-13T12:00:00,cancelled,2026-05-17T12:00:00,,30,40,0,0,Online,TRUE
A00747,C0209,Sam,SV01,25/5/2026,2026-05-27T11:45:00,2026-05-27T12:15:00,2026-05-13T12:00:00,cancelled,2026-05-17T12:00:00,,30,40,0,0,Phone,FALSE
A00748,C0399,Matthew,SV01,1/6/2026,2026-06-03T16:15:00,2026-06-03T16:45:00,2026-05-03T09:15:00,completed,,2026-06-03T16:45:00,30,40,40,0,In salon,TRUE
A00749,C0170,Sam,SV04,1/6/2026,2026-06-01T09:00:00,2026-06-01T11:00:00,2026-05-01T08:00:00,completed,,2026-06-01T11:00:00,120,240,240,0,Online,FALSE
A00750,C0039,Sarah,SV04,1/6/2026,2026-06-01T11:30:00,2026-06-01T13:30:00,2026-04-29T10:30:00,completed,,2026-06-01T13:30:00,120,240,240,0,Phone,FALSE
A00751,C0163,Sam,SV03,1/6/2026,2026-06-02T09:15:00,2026-06-02T10:15:00,2026-05-03T01:15:00,completed,,2026-06-02T10:15:00,60,100,100,0,In salon,FALSE
A00752,C0201,Sam,SV01,1/6/2026,2026-06-03T14:15:00,2026-06-03T14:45:00,2026-05-10T11:15:00,completed,,2026-06-03T14:45:00,30,40,40,0,Online,FALSE
A00753,C0171,Matthew,SV04,1/6/2026,2026-06-01T15:00:00,2026-06-01T17:00:00,2026-05-12T14:00:00,completed,,2026-06-01T17:00:00,120,240,240,0,Online,FALSE
A00754,C0400,Sarah,SV05,1/6/2026,2026-06-05T12:00:00,2026-06-05T14:30:00,2026-05-02T04:00:00,completed,,2026-06-05T14:30:00,150,325,325,0,Phone,TRUE
A00755,C0401,Sam,SV03,1/6/2026,2026-06-02T10:15:00,2026-06-02T11:15:00,2026-05-06T02:15:00,completed,,2026-06-02T11:15:00,60,100,100,0,In salon,TRUE
A00756,C0402,Matthew,SV02,1/6/2026,2026-06-02T15:30:00,2026-06-02T16:15:00,2026-05-13T09:30:00,completed,,2026-06-02T16:15:00,45,60,60,0,Online,TRUE
